3;1845;7            
3;1846;0            
3;1847;17           
3;1848;-2           
3;1849;0            
3;1850;0            
3;1851;0            
3;1852;7            
3;1853;26           
3;1854;33           
3;1855;23           
3;1856;-4           
3;1863;-6           
3;1865;-6           
3;1868;-1           
3;1870;0            
3;1871;0            
3;1872;0            
3;1873;10           
3;1874;22           
3;1875;15           
3;1876;16           
3;1877;24           
3;1878;18           
3;1879;29           
3;1880;14           
3;1881;16           
3;1886;0            
3;1887;22           
3;1888;-10          
3;1889;7            
3;1890;190          
3;1891;164          
3;1892;8            
3;1893;12           
3;1894;9            
3;1895;15           
3;1896;37           
3;1897;13           
3;1898;8            
3;1899;12           
3;1901;0            
3;1903;1            
3;1910;0            
3;1911;17           
3;1913;9            
3;1921;-1           
